,year,mileage,engineSize,Automatic,Manual,OtherTransmission,Semi-Auto,Diesel,Hybrid,OtherFuel,Petrol,price
1917,2020,100,2.0,0,0,0,1,1,0,0,0,34500
1918,2020,100,2.0,0,0,0,1,1,0,0,0,34500
1919,2020,100,2.0,0,0,0,1,1,0,0,0,30500
1920,2020,100,2.0,0,0,0,1,1,0,0,0,34500
1921,2020,100,2.0,0,0,0,1,1,0,0,0,34500
1922,2019,10651,2.1,0,0,0,1,1,0,0,0,24648
1923,2017,9880,2.0,0,0,0,1,0,0,0,1,27799
1924,2017,14263,4.0,0,0,0,1,0,0,0,1,43949
1925,2017,40782,2.1,0,0,0,1,1,0,0,0,20500
1926,2018,12745,2.0,0,0,0,1,1,0,0,0,23389
1927,2019,19526,1.5,0,0,0,1,0,0,0,1,22800
1928,2019,8820,2.0,1,0,0,0,1,0,0,0,28400
1929,2017,21657,2.1,0,0,0,1,1,0,0,0,19000
1930,2019,10936,2.0,0,0,0,1,1,0,0,0,27850
1931,2019,5678,2.0,0,0,0,1,1,0,0,0,26500
1932,2019,13654,1.5,0,0,0,1,0,0,0,1,25399
1933,2019,10925,2.0,0,0,0,1,1,0,0,0,20849
1934,2019,13810,2.0,0,0,0,1,1,0,0,0,20449
1935,2019,9168,2.0,0,0,0,1,1,0,0,0,29799
1936,2019,1867,2.0,0,0,0,1,0,0,0,1,28499
1937,2019,10837,2.0,0,0,0,1,1,0,0,0,30149
1938,2019,9445,1.5,0,0,0,1,0,0,0,1,26099
1939,2019,14380,1.5,0,0,0,1,0,0,0,1,19799
1940,2019,14160,1.5,0,0,0,1,0,0,0,1,19799
1941,2019,15012,2.0,0,0,0,1,1,0,0,0,25549
1942,2019,11805,1.5,0,0,0,1,0,0,0,1,25699
1943,2019,9961,2.0,0,0,0,1,1,0,0,0,26399
1944,2019,17549,1.5,0,0,0,1,0,0,0,1,23549
1945,2019,10211,1.5,0,0,0,1,0,0,0,1,25299
1946,2020,100,2.0,0,0,0,1,1,0,0,0,31000
1947,2020,700,2.0,0,0,0,1,1,0,0,0,30500
1948,2020,100,2.0,0,0,0,1,1,0,0,0,30500
1949,2016,36074,1.6,0,0,0,1,1,0,0,0,17399
1950,2019,2277,1.5,0,0,0,1,0,0,0,1,26799
1951,2019,9486,2.0,0,0,0,1,1,0,0,0,31499
1952,2019,10597,1.5,0,0,0,1,0,0,0,1,25249
1953,2019,2570,2.0,0,0,0,1,1,0,0,0,31999
1954,2019,5789,2.0,0,0,0,1,1,0,0,0,28999
1955,2019,4606,2.0,0,0,0,1,1,0,0,0,28999
1956,2019,14029,1.5,0,0,0,1,0,0,0,1,20299
1957,2019,14481,1.5,0,0,0,1,0,0,0,1,20249
1958,2019,8597,1.5,0,0,0,1,0,0,0,1,25549
1959,2019,14536,1.5,0,0,0,1,0,0,0,1,19749
1960,2019,3696,2.0,0,0,0,1,0,0,0,1,26249
1961,2019,11242,2.0,0,0,0,1,1,0,0,0,29199
1962,2019,2086,1.5,0,0,0,1,0,0,0,1,35199
1963,2019,1714,1.5,0,0,0,1,0,0,0,1,27699
1964,2019,1000,2.0,1,0,0,0,1,0,0,0,32549
1965,2019,3268,2.0,1,0,0,0,0,0,0,1,33199
1966,2019,4793,1.6,0,0,0,1,1,0,0,0,26799
1967,2019,4292,1.5,0,0,0,1,0,0,0,1,25199
1968,2019,5910,1.6,0,0,0,1,0,0,0,1,25199
1969,2019,5307,1.6,1,0,0,0,1,0,0,0,27699
1970,2019,5831,2.0,0,0,0,1,0,0,0,1,30999
1971,2019,7521,1.5,0,0,0,1,0,0,0,1,25699
1972,2019,1839,1.5,0,0,0,1,0,0,0,1,25389
1973,2019,2758,2.0,0,0,0,1,0,0,0,1,29299
1974,2019,11300,3.0,0,0,0,1,0,0,0,1,40649
1975,2015,21539,2.1,0,0,0,1,1,0,0,0,16199
1976,2019,7749,3.0,0,0,0,1,0,0,0,1,40749
1977,2019,283,1.6,0,0,0,1,0,0,0,1,29399
1978,2017,18804,4.0,0,0,0,1,0,0,0,1,42299
1979,2019,3668,3.0,0,0,0,1,0,0,0,1,38699
1980,2019,1000,2.0,0,0,0,1,0,0,0,1,33599
1981,2019,5098,1.5,1,0,0,0,0,0,0,1,24299
1982,2019,2584,1.6,1,0,0,0,1,0,0,0,27299
1983,2019,4842,1.5,1,0,0,0,0,0,0,1,31199
1984,2019,1000,1.5,0,0,0,1,0,0,0,1,34039
1985,2019,5415,2.0,1,0,0,0,0,0,0,1,32399
1986,2019,1000,2.0,0,0,0,1,1,0,0,0,38289
1987,2019,1000,2.0,1,0,0,0,1,0,0,0,33719
1988,2019,1000,2.0,1,0,0,0,1,0,0,0,32069
1989,2019,1000,2.0,1,0,0,0,1,0,0,0,30759
1990,2019,4388,1.5,0,0,0,1,0,0,0,1,31899
1991,2019,3624,2.0,0,0,0,1,1,0,0,0,31499
1992,2018,8724,1.5,1,0,0,0,0,0,0,1,23249
1993,2018,11124,1.5,1,0,0,0,0,0,0,1,22899
1994,2016,38265,2.1,0,0,0,1,1,0,0,0,18699
1995,2019,1488,2.0,0,0,0,1,1,0,0,0,30499
1996,2019,7621,2.0,1,0,0,0,1,0,0,0,28589
1997,2019,6618,2.0,0,0,0,1,1,0,0,0,31499
1998,2019,6012,1.5,1,0,0,0,0,0,0,1,29799
1999,2019,8545,2.0,0,0,0,1,1,0,0,0,29399
2000,2019,10785,2.0,0,0,0,1,1,0,0,0,26249
2001,2019,14272,1.5,0,0,0,1,0,0,0,1,19799
2002,2019,2011,2.0,0,0,0,1,0,0,0,1,30049
2003,2019,15499,1.5,0,0,0,1,0,0,0,1,23849
2004,2019,13243,2.0,0,0,0,1,1,0,0,0,20549
2005,2016,33456,2.1,0,0,0,1,1,0,0,0,18349
2006,2019,2838,2.0,0,0,0,1,0,0,0,1,34499
2007,2019,5012,1.6,0,0,0,1,1,0,0,0,27699
2008,2019,14507,1.5,0,0,0,1,0,0,0,1,23799
2009,2018,10577,1.5,1,0,0,0,0,0,0,1,22949
2010,2018,7322,2.0,1,0,0,0,1,0,0,0,27449
2011,2019,11151,1.5,0,0,0,1,0,0,0,1,25899
2012,2019,13070,2.0,0,0,0,1,1,0,0,0,20999
2013,2019,8714,2.0,0,0,0,1,1,0,0,0,26999
2014,2019,11576,2.0,0,0,0,1,1,0,0,0,29799
2015,2019,9172,1.5,0,0,0,1,0,0,0,1,25349
2016,2019,14593,2.0,0,0,0,1,1,0,0,0,20699
2017,2016,35459,2.1,0,0,0,1,1,0,0,0,16499
2018,2020,1000,3.0,0,0,0,1,0,0,0,1,48879
2019,2019,9800,3.0,0,0,0,1,0,0,0,1,36199
2020,2019,2303,2.0,0,0,0,1,0,0,0,1,29849
2021,2019,11842,1.5,0,0,0,1,0,0,0,1,24999
2022,2019,8108,1.5,0,0,0,1,0,0,0,1,25649
2023,2019,15184,1.5,0,0,0,1,0,0,0,1,25149
2024,2019,9785,1.5,0,0,0,1,0,0,0,1,26049
2025,2019,12972,2.0,0,0,0,1,1,0,0,0,29249
2026,2019,9426,2.0,0,0,0,1,1,0,0,0,30499
2027,2019,3723,2.0,0,0,0,1,1,0,0,0,31699
2028,2019,14874,2.0,0,0,0,1,1,0,0,0,25549
2029,2019,19484,2.0,0,0,0,1,1,0,0,0,24799
2030,2019,1000,1.6,0,0,0,1,1,0,0,0,31779
2031,2019,1023,1.5,0,0,0,1,0,0,0,1,35499
2032,2019,1733,2.0,0,0,0,1,1,0,0,0,31899
2033,2019,7027,2.0,0,0,0,1,0,0,0,1,29099
2034,2019,5856,2.0,0,0,0,1,1,0,0,0,25199
2035,2019,100,2.0,0,0,0,1,1,0,0,0,35299
2036,2019,2008,1.5,0,0,0,1,0,0,0,1,32399
2037,2019,1906,1.5,0,0,0,1,0,0,0,1,29699
2038,2019,630,4.0,0,0,0,1,0,0,0,1,66699
2039,2019,124,2.0,0,0,0,1,0,0,0,1,36599
2040,2019,2200,2.0,0,0,0,1,1,0,0,0,33699
2041,2019,358,3.0,0,0,0,1,0,0,0,1,49499
2042,2020,1000,1.6,0,0,0,1,1,0,0,0,33469
2043,2013,23790,2.1,1,0,0,0,1,0,0,0,12999
2044,2016,17807,2.0,0,0,0,1,0,0,0,1,19999
2045,2019,13636,1.5,0,0,0,1,0,0,0,1,25399
2046,2019,8588,1.5,0,0,0,1,0,0,0,1,26249
2047,2019,10918,1.5,0,0,0,1,0,0,0,1,20249
2048,2019,14085,1.5,0,0,0,1,0,0,0,1,19849
2049,2019,12187,1.5,0,0,0,1,0,0,0,1,25599
2050,2019,13012,1.5,0,0,0,1,0,0,0,1,24799
2051,2019,12999,1.5,0,0,0,1,0,0,0,1,24799
2052,2017,5376,3.0,0,0,0,1,0,0,0,1,37199
2053,2016,22000,2.1,0,0,0,1,1,0,0,0,18349
2054,2019,5926,2.0,0,0,0,1,1,0,0,0,27199
2055,2019,1768,2.0,0,0,0,1,1,0,0,0,29249
2056,2018,15998,2.1,0,0,0,1,1,0,0,0,17999
2057,2019,15238,2.0,0,0,0,1,1,0,0,0,25199
2058,2019,10,2.0,0,0,0,1,1,0,0,0,29749
2059,2019,7351,3.0,0,0,0,1,0,0,0,1,43049
2060,2019,8315,3.0,0,0,0,1,0,0,0,1,41949
2061,2019,11130,3.0,0,0,0,1,0,0,0,1,40649
2062,2016,20801,2.1,0,0,0,1,1,0,0,0,21999
2063,2017,26514,2.1,0,0,0,1,1,0,0,0,17890
2064,2019,3085,2.0,0,0,0,1,0,0,0,1,29427
2065,2019,8070,2.0,0,0,0,1,0,0,0,1,27690
2066,2020,2406,1.5,0,0,0,1,0,0,0,1,33800
2067,2020,99,2.0,0,0,0,1,1,0,0,0,29990
2068,2020,99,2.0,0,0,0,1,1,0,0,0,33990
2069,2019,9809,2.0,0,0,0,1,1,0,0,0,29000
2070,2019,4589,2.0,0,0,0,1,1,0,0,0,30200
2071,2019,7165,2.0,0,0,0,1,1,0,0,0,30132
2072,2019,8750,2.0,0,0,0,1,1,0,0,0,30000
2073,2019,1000,2.0,0,0,0,1,0,0,0,1,33599
2074,2019,1000,2.0,0,0,0,1,1,0,0,0,31999
2075,2019,2014,2.0,0,0,0,1,1,0,0,0,33799
2076,2015,35000,2.1,0,0,0,1,1,0,0,0,15991
2077,2017,76982,2.0,0,0,0,1,0,1,0,0,14990
2078,2019,9625,1.5,0,0,0,1,0,0,0,1,25900
2079,2016,25726,2.1,0,0,0,1,1,0,0,0,20890
2080,2018,19800,2.0,0,0,0,1,0,0,0,1,26000
2081,2017,9714,2.1,0,0,0,1,1,0,0,0,25490
2082,2019,14627,1.5,0,0,0,1,0,0,0,1,23000
2083,2019,9163,1.5,0,0,0,1,0,0,0,1,26299
2084,2019,13591,1.5,0,0,0,1,0,0,0,1,19999
2085,2019,4208,2.0,0,0,0,1,1,0,0,0,29399
2086,2014,39501,2.1,0,0,0,1,1,0,0,0,14999
2087,2014,28000,1.6,0,0,0,1,0,0,0,1,11999
2088,2019,3585,1.5,0,0,0,1,0,0,0,1,25399
2089,2019,13356,2.0,0,0,0,1,1,0,0,0,20799
2090,2019,14375,2.0,0,0,0,1,1,0,0,0,20299
2091,2019,14085,1.5,0,0,0,1,0,0,0,1,19849
2092,2019,2000,1.5,0,0,0,1,0,0,0,1,26899
2093,2019,7163,2.0,0,0,0,1,1,0,0,0,30399
2094,2019,3553,2.0,0,0,0,1,0,0,0,1,26399
2095,2019,4040,1.5,0,0,0,1,0,0,0,1,24699
2096,2019,1000,2.0,0,0,0,1,1,0,0,0,32069
2097,2019,4504,2.0,0,0,0,1,0,0,0,1,30599
2098,2019,5136,1.6,0,0,0,1,1,0,0,0,28799
2099,2019,4701,1.6,0,0,0,1,1,0,0,0,30099
2100,2019,1000,2.0,0,0,0,1,1,0,0,0,32429
2101,2019,2679,2.0,0,0,0,1,1,0,0,0,33599
2102,2018,11961,2.1,0,0,0,1,1,0,0,0,25949
2103,2019,7224,2.0,0,0,0,1,1,0,0,0,29399
2104,2019,2365,2.0,0,0,0,1,1,0,0,0,32049
2105,2018,17000,2.1,0,0,0,1,1,0,0,0,23149
2106,2019,4938,2.0,0,0,0,1,1,0,0,0,28999
2107,2014,47399,2.1,0,0,0,1,1,0,0,0,14299
2108,2019,2000,1.5,0,0,0,1,0,0,0,1,25389
2109,2019,2000,1.5,0,0,0,1,0,0,0,1,25389
2110,2019,2000,1.5,0,0,0,1,0,0,0,1,24389
2111,2019,2000,1.5,0,0,0,1,0,0,0,1,26899
2112,2019,2000,2.0,0,0,0,1,0,0,0,1,30749
2113,2019,9883,2.0,0,0,0,1,1,0,0,0,20999
2114,2018,13924,1.5,0,0,0,1,0,0,0,1,18899
2115,2019,1000,1.5,0,0,0,1,0,0,0,1,34579
2116,2015,21019,2.1,0,0,0,1,1,0,0,0,17399
2117,2017,21210,2.1,0,0,0,1,1,0,0,0,24999
2118,2019,5433,1.5,0,0,0,1,0,0,0,1,26099
2119,2017,34301,2.1,0,0,0,1,1,0,0,0,15999
2120,2019,2924,2.0,0,0,0,1,1,0,0,0,30099
2121,2019,4284,2.0,0,0,0,1,1,0,0,0,30299
2122,2019,10260,1.5,0,0,0,1,0,0,0,1,25399
2123,2019,8912,2.0,0,0,0,1,1,0,0,0,26599
2124,2019,13280,1.5,0,0,0,1,0,0,0,1,25449
2125,2019,11793,1.5,0,0,0,1,0,0,0,1,25699
2126,2019,14271,1.5,0,0,0,1,0,0,0,1,20299
2127,2019,8208,2.0,0,0,0,1,1,0,0,0,29949
2128,2019,13181,1.5,0,0,0,1,0,0,0,1,20449
2129,2019,14995,2.0,0,0,0,1,1,0,0,0,25549
2130,2019,9687,1.5,0,0,0,1,0,0,0,1,25349
2131,2019,6519,2.0,0,0,0,1,0,0,0,1,28300
2132,2019,11549,2.0,0,0,0,1,0,0,0,1,28000
2133,2019,3116,2.0,0,0,0,1,0,0,0,1,28800
2134,2019,4650,2.0,0,0,0,1,0,0,0,1,29000
2135,2019,481,1.5,0,0,0,1,0,0,0,1,25000
2136,2019,2198,1.5,0,0,0,1,0,0,0,1,29000
2137,2019,5339,3.0,0,0,0,1,0,0,0,1,41000
2138,2019,5104,2.0,0,0,0,1,1,0,0,0,31450
2139,2019,7000,2.0,0,0,0,1,1,0,0,0,31500
2140,2016,53065,2.1,1,0,0,0,1,0,0,0,13000
2141,2019,4004,1.5,0,0,0,1,0,0,0,1,25299
2142,2019,2648,1.5,0,0,0,1,0,0,0,1,25599
2143,2019,12961,1.5,0,0,0,1,0,0,0,1,26599
2144,2019,20001,2.0,0,0,0,1,1,0,0,0,28099
2145,2019,9905,2.0,0,0,0,1,1,0,0,0,24599
2146,2019,5917,2.0,0,0,0,1,1,0,0,0,27349
2147,2019,5071,2.0,0,0,0,1,1,0,0,0,29549
2148,2019,7193,2.0,0,0,0,1,0,0,0,1,29999
2149,2019,8123,2.0,0,0,0,1,1,0,0,0,29399
2150,2018,7317,1.5,1,0,0,0,0,0,0,1,25999
2151,2019,8370,3.0,0,0,0,1,0,0,0,1,41099
2152,2017,17030,2.1,1,0,0,0,1,0,0,0,24000
2153,2014,27032,2.1,0,0,0,1,1,0,0,0,16450
2154,2017,27959,2.0,0,0,0,1,0,0,0,1,19750
2155,2019,5072,4.0,1,0,0,0,0,0,0,1,52000
2156,2016,6605,2.0,0,0,0,1,0,0,0,1,20299
2157,2016,33028,2.1,0,0,0,1,1,0,0,0,21600
2158,2019,2192,1.5,0,0,0,1,0,0,0,1,27750
2159,2019,9174,1.5,0,0,0,1,0,0,0,1,24600
2160,2019,12944,2.0,0,0,0,1,1,0,0,0,24700
2161,2018,11439,1.5,0,0,0,1,0,0,0,1,22000
2162,2019,2827,1.5,0,0,0,1,0,0,0,1,24500
2163,2019,4000,1.6,0,0,0,1,1,0,0,0,30300
2164,2019,10996,1.5,0,0,0,1,0,0,0,1,25799
2165,2019,15096,2.0,0,0,0,1,1,0,0,0,28499
2166,2019,8601,2.0,0,0,0,1,1,0,0,0,29899
2167,2017,19119,2.0,0,0,0,1,0,1,0,0,20749
2168,2016,20000,3.0,0,0,0,1,0,0,0,1,29189
2169,2016,23077,2.1,0,0,0,1,1,0,0,0,18449
2170,2017,18346,2.1,0,0,0,1,1,0,0,0,20700
2171,2017,35707,2.1,0,0,0,1,1,0,0,0,19350
2172,2019,15026,2.0,0,0,0,1,1,0,0,0,28000
2173,2019,95,4.0,0,0,0,1,0,0,0,1,62199
2174,2019,1604,2.0,0,0,0,1,0,0,0,1,33699
2175,2019,6783,1.5,0,0,0,1,0,0,0,1,24699
2176,2018,19656,2.0,0,0,0,1,1,0,0,0,22549
2177,2019,12321,2.0,0,0,0,1,1,0,0,0,24299
2178,2019,5230,2.0,0,0,0,1,1,0,0,0,29699
2179,2019,8447,2.0,0,0,0,1,1,0,0,0,29899
2180,2019,13044,2.0,0,0,0,1,1,0,0,0,25699
2181,2019,1615,4.0,0,0,0,1,0,0,0,1,69399
2182,2019,4456,1.5,0,0,0,1,0,0,0,1,29199
2183,2019,4300,1.5,0,0,0,1,0,0,0,1,31899
2184,2019,7635,3.0,0,0,0,1,0,0,0,1,45199
2185,2019,1000,2.0,0,0,0,1,0,0,0,1,33599
2186,2019,1000,1.6,0,1,0,0,0,0,0,1,23879
2187,2019,1000,1.6,0,1,0,0,0,0,0,1,23879
2188,2019,712,1.6,0,1,0,0,0,0,0,1,23499
2189,2019,4387,1.6,0,1,0,0,0,0,0,1,22899
2190,2019,1617,1.6,0,1,0,0,0,0,0,1,23299
2191,2019,1357,1.5,0,0,0,1,0,0,0,1,29199
2192,2019,3938,2.0,0,0,0,1,1,0,0,0,34299
2193,2016,11017,2.1,0,0,0,1,1,0,0,0,20449
2194,2017,20604,2.1,0,0,0,1,1,0,0,0,23899
2195,2019,724,2.0,0,0,0,1,1,0,0,0,32099
2196,2019,4070,2.0,0,0,0,1,1,0,0,0,34449
2197,2019,13755,2.0,0,0,0,1,1,0,0,0,20449
2198,2019,13910,1.5,0,0,0,1,0,0,0,1,20349
2199,2018,7661,2.0,0,0,0,1,1,0,0,0,28499
2200,2019,14959,2.0,0,0,0,1,1,0,0,0,22899
2201,2019,5979,2.0,0,0,0,1,0,0,0,1,29299
2202,2019,7942,2.0,0,0,0,1,1,0,0,0,30899
2203,2019,1000,1.5,0,0,0,1,0,0,0,1,25799
2204,2019,3342,1.5,0,0,0,1,0,0,0,1,23399
2205,2019,2985,1.5,0,0,0,1,0,0,0,1,32199
2206,2019,4272,2.0,0,0,0,1,0,0,0,1,30599
2207,2019,6765,1.5,0,0,0,1,0,0,0,1,25899
2208,2019,5107,1.5,0,0,0,1,0,0,0,1,28500
2209,2019,12722,2.0,0,0,0,1,1,0,0,0,25949
2210,2019,15414,2.0,0,0,0,1,1,0,0,0,25499
2211,2019,2000,2.0,0,0,0,1,1,0,0,0,33299
2212,2018,3150,2.0,0,0,0,1,1,0,0,0,27299
2213,2019,1000,2.0,0,0,0,1,1,0,0,0,31609
2214,2019,9231,2.0,0,0,0,1,1,0,0,0,28000
2215,2019,15004,2.0,0,0,0,1,1,0,0,0,24450
2216,2018,11150,2.1,0,0,0,1,1,0,0,0,25000
2217,2018,11048,2.1,1,0,0,0,1,0,0,0,25000
2218,2019,8023,3.0,0,0,0,1,0,0,0,1,44000
2219,2019,10000,1.6,0,0,0,1,1,0,0,0,25000
2220,2019,9200,1.5,0,0,0,1,0,0,0,1,24500
2221,2019,3000,1.6,0,0,0,1,1,0,0,0,26500
2222,2019,100,2.0,0,0,0,1,1,0,0,0,31400
2223,2017,27573,2.1,0,0,0,1,1,0,0,0,18510
2224,2015,15566,2.0,0,0,0,1,0,0,0,1,17999
2225,2019,2616,3.0,0,0,0,1,0,0,0,1,35499
2226,2019,2456,2.0,0,0,0,1,1,0,0,0,30199
2227,2019,1000,2.0,0,0,0,1,1,0,0,0,31609
2228,2019,3325,1.6,0,0,0,1,1,0,0,0,27499
2229,2019,1000,1.5,0,0,0,1,0,0,0,1,34579
2230,2019,1000,2.0,0,0,0,1,1,0,0,0,35539
2231,2019,1000,4.0,0,0,0,1,0,0,0,1,60859
2232,2016,21603,2.0,0,0,0,1,0,0,0,1,18624
2233,2017,41045,3.0,0,0,0,1,0,0,0,1,28624
2234,2019,11470,3.0,0,0,0,1,0,0,0,1,41949
2235,2019,13193,1.5,0,0,0,1,0,0,0,1,25449
2236,2019,14658,1.5,0,0,0,1,0,0,0,1,23949
2237,2019,23185,1.5,0,0,0,1,0,0,0,1,22699
2238,2019,13977,1.5,0,0,0,1,0,0,0,1,19849
2239,2019,11784,1.5,0,0,0,1,0,0,0,1,20149
2240,2019,13347,1.5,0,0,0,1,0,0,0,1,19899
2241,2019,10201,1.5,0,0,0,1,0,0,0,1,25949
2242,2019,13359,1.5,0,0,0,1,0,0,0,1,19899
2243,2019,11761,1.5,0,0,0,1,0,0,0,1,20149
2244,2019,11056,1.5,0,0,0,1,0,0,0,1,25799
2245,2019,13865,2.0,0,0,0,1,1,0,0,0,20449
2246,2018,5437,1.5,0,0,0,1,0,0,0,1,22549
2247,2018,14731,1.5,0,0,0,1,0,0,0,1,18799
2248,2016,23077,2.1,0,0,0,1,1,0,0,0,18449
2249,2019,6330,1.5,0,0,0,1,0,0,0,1,24999
2250,2019,4979,2.0,0,0,0,1,0,0,0,1,31199
2251,2016,28984,2.1,0,0,0,1,1,0,0,0,17999
2252,2019,14642,1.5,0,0,0,1,0,0,0,1,24549
2253,2019,13469,2.0,0,0,0,1,1,0,0,0,24399
2254,2016,18500,2.1,1,0,0,0,1,0,0,0,17491
2255,2019,3000,1.5,1,0,0,0,0,0,0,1,28995
2256,2019,14730,1.5,0,0,0,1,0,0,0,1,19749
2257,2019,16884,2.0,0,0,0,1,1,0,0,0,28400
2258,2018,10998,1.5,0,0,0,1,0,0,0,1,22000
2259,2019,6040,2.0,0,0,0,1,0,0,0,1,28359
2260,2019,1999,2.0,0,0,0,1,0,0,0,1,28000
2261,2019,3615,3.0,0,0,0,1,0,0,0,1,41400
2262,2019,4000,1.5,0,0,0,1,0,0,0,1,28700
2263,2019,10648,2.0,0,0,0,1,0,0,0,1,28000
2264,2020,100,2.0,0,0,0,1,1,0,0,0,30500
2265,2019,7075,2.0,0,0,0,1,1,0,0,0,28589
2266,2019,3762,1.6,0,0,0,1,1,0,0,0,26589
2267,2019,7411,3.0,0,0,0,1,0,0,0,1,37899
2268,2019,6565,2.0,0,0,0,1,1,0,0,0,28949
2269,2018,8942,1.5,0,0,0,1,0,0,0,1,23199
2270,2019,8947,2.0,0,0,0,1,1,0,0,0,30799
2271,2019,12546,2.0,0,0,0,1,1,0,0,0,24299
2272,2019,9914,2.0,0,0,0,1,1,0,0,0,30699
2273,2018,6449,2.0,0,0,0,1,1,0,0,0,28749
2274,2019,14,2.0,0,0,0,1,0,0,0,1,30995
2275,2019,21,2.0,0,0,0,1,1,0,0,0,29995
2276,2019,22,2.0,0,0,0,1,1,0,0,0,29995
2277,2019,13,2.0,0,0,0,1,1,0,0,0,29995
2278,2019,14,2.0,1,0,0,0,0,0,0,1,29995
2279,2018,8962,2.0,1,0,0,0,1,0,0,0,28374
2280,2016,11891,3.0,1,0,0,0,0,0,0,1,31995
2281,2016,10271,2.0,0,0,0,1,0,0,0,1,22624
2282,2020,328,1.5,0,0,0,1,0,0,0,1,39995
2283,2019,6959,2.0,1,0,0,0,1,0,0,0,30995
2284,2020,1000,2.0,0,0,0,1,1,0,0,0,39309
2285,2016,27416,4.0,0,0,0,1,0,0,0,1,36399
2286,2019,4378,2.0,0,0,0,1,1,0,0,0,32899
2287,2019,2838,2.0,0,0,0,1,0,0,0,1,33299
2288,2019,6033,2.0,0,0,0,1,0,0,0,1,34099
2289,2019,1126,2.0,0,0,0,1,1,0,0,0,30499
2290,2019,4000,1.5,0,0,0,1,0,0,0,1,26599
2291,2019,3000,1.5,1,0,0,0,0,0,0,1,28491
2292,2014,23000,2.0,0,1,0,0,0,0,0,1,14491
2293,2017,7100,4.0,1,0,0,0,0,0,0,1,42991
2294,2016,18900,4.0,1,0,0,0,0,0,0,1,35991
2295,2016,41000,2.1,0,0,0,1,1,0,0,0,16695
2296,2015,41590,2.0,0,0,0,1,0,0,0,1,14490
2297,2019,10545,1.5,0,0,0,1,0,0,0,1,24724
2298,2019,37,2.0,0,0,0,1,0,0,0,1,31995
2299,2020,999,2.0,0,0,0,1,1,0,0,0,30500
2300,2018,7011,3.0,0,0,0,1,0,0,0,1,39000
2301,2016,41758,2.0,0,0,0,1,0,1,0,0,17500
2302,2018,41650,2.1,0,0,0,1,1,0,0,0,15999
2303,2019,13624,1.5,0,0,0,1,0,0,0,1,25599
2304,2019,13109,2.0,0,0,0,1,1,0,0,0,29999
2305,2019,2230,2.0,0,0,0,1,1,0,0,0,30299
2306,2018,13440,2.0,0,0,0,1,1,0,0,0,25299
2307,2019,13633,1.5,0,0,0,1,0,0,0,1,19899
2308,2019,14017,1.5,0,0,0,1,0,0,0,1,19849
2309,2019,4535,1.5,0,0,0,1,0,0,0,1,21099
2310,2020,199,2.0,0,0,0,1,1,0,0,0,30500
2311,2019,6605,2.0,0,0,0,1,1,0,0,0,29950
2312,2019,7610,2.0,0,0,0,1,1,0,0,0,29500
2313,2019,7098,2.0,0,0,0,1,1,0,0,0,30500
2314,2019,3180,2.0,0,0,0,1,1,0,0,0,30500
2315,2015,43348,2.1,0,0,0,1,1,0,0,0,15250
2316,2014,39802,2.1,0,0,0,1,1,0,0,0,10995
2317,2016,27500,2.0,1,0,0,0,0,0,0,1,23991
2318,2018,9000,3.0,1,0,0,0,0,0,0,1,39991
2319,2019,7264,2.0,1,0,0,0,1,0,0,0,30799
2320,2019,4542,2.0,1,0,0,0,1,0,0,0,29699
2321,2019,1864,1.5,1,0,0,0,0,0,0,1,28499
2322,2019,13237,1.5,0,0,0,1,0,0,0,1,26299
2323,2018,6812,2.0,0,0,0,1,1,0,0,0,24199
2324,2019,13197,1.5,0,0,0,1,0,0,0,1,25449
2325,2019,14074,1.5,0,0,0,1,0,0,0,1,19849
2326,2019,14401,1.5,0,0,0,1,0,0,0,1,19799
2327,2019,10544,1.5,0,0,0,1,0,0,0,1,25349
2328,2019,5000,1.5,0,0,0,1,0,0,0,1,24849
2329,2017,6600,2.0,0,0,0,1,0,0,0,1,25999
2330,2018,12000,1.5,1,0,0,0,0,0,0,1,22991
2331,2016,24137,2.0,0,0,0,1,0,0,0,1,19999
2332,2019,14184,1.5,0,0,0,1,0,0,0,1,20299
2333,2019,14012,1.5,0,0,0,1,0,0,0,1,20349
2334,2019,11561,2.0,0,0,0,1,1,0,0,0,29349
2335,2019,10299,2.0,0,0,0,1,1,0,0,0,26349
2336,2019,3076,3.0,0,0,0,1,0,0,0,1,42099
2337,2019,10977,1.5,0,0,0,1,0,0,0,1,25849
2338,2019,9728,1.5,0,0,0,1,0,0,0,1,25349
2339,2019,14422,1.5,0,0,0,1,0,0,0,1,19799
2340,2019,15175,2.0,0,0,0,1,1,0,0,0,25499
2341,2018,9252,2.0,0,0,0,1,1,0,0,0,28199
2342,2019,551,1.6,0,1,0,0,0,0,0,1,23879
2343,2019,5088,1.5,0,0,0,1,0,0,0,1,29099
2344,2019,1000,1.5,0,0,0,1,0,0,0,1,34579
2345,2019,1000,2.0,0,0,0,1,1,0,0,0,36999
2346,2019,1000,2.0,0,0,0,1,1,0,0,0,33789
2347,2015,19039,2.1,0,0,0,1,1,0,0,0,17749
2348,2017,31727,2.1,0,0,0,1,1,0,0,0,18999
2349,2019,13157,1.5,0,0,0,1,0,0,0,1,25149
2350,2019,13334,1.5,0,0,0,1,0,0,0,1,20399
2351,2019,438,2.0,0,0,0,1,0,0,0,1,30349
2352,2016,45557,2.1,0,0,0,1,1,0,0,0,17849
